idVotacao;n_partidos;n_orientacoes_distintas;n_sim;n_nao;n_obs;n_lib;n_abst;n_null;unanime_sim;unanime_nao;divergencia_sim_nao;liberados_majoritarios
2323056-21;6;1;1;0;0;0;0;5;False;False;False;False
2323056-55;6;2;1;4;0;0;0;1;False;False;True;False
2323322-38;8;1;6;0;0;0;0;2;True;False;False;False
2323322-44;8;1;0;6;0;0;0;2;False;True;False;False
2323322-46;8;1;0;6;0;0;0;2;False;True;False;False
2323322-49;8;1;0;6;0;0;0;2;False;True;False;False
2323617-49;8;1;6;0;0;0;0;2;True;False;False;False
2323617-56;8;2;1;5;0;0;0;2;False;False;True;False
2323667-9;8;1;6;0;0;0;0;2;True;False;False;False
2324243-8;7;1;0;1;0;0;0;6;False;False;False;False
2324261-2;4;1;0;4;0;0;0;0;False;False;False;False
2324900-47;8;1;0;5;0;0;0;3;False;False;False;False
2324900-48;8;1;5;0;0;0;0;3;False;False;False;False
2324900-52;8;1;6;0;0;0;0;2;True;False;False;False
2324900-55;8;1;6;0;0;0;0;2;True;False;False;False
2324913-7;3;1;0;3;0;0;0;0;False;False;False;False
2325377-10;8;1;6;0;0;0;0;2;True;False;False;False
2325516-10;8;1;6;0;0;0;0;2;True;False;False;False
2325720-35;6;2;1;1;0;0;0;4;False;False;True;False
2325721-41;6;2;1;4;0;0;0;1;False;False;True;False
2325721-49;6;2;1;4;0;0;0;1;False;False;True;False
2325721-54;6;2;1;4;0;0;0;1;False;False;True;False
2325721-62;7;2;0;1;1;0;0;5;False;False;False;False
2325845-23;7;1;0;0;1;0;0;6;False;False;False;False
2326278-38;8;1;0;5;0;0;0;3;False;False;False;False
2326450-85;8;1;6;0;0;0;0;2;True;False;False;False
2326450-90;8;1;5;0;0;0;0;3;False;False;False;False
2326450-98;8;1;6;0;0;0;0;2;True;False;False;False
2326749-8;7;1;1;0;0;0;0;6;False;False;False;False
2327206-13;7;1;0;4;0;0;0;3;False;False;False;False
2329218-105;7;1;2;0;0;0;0;5;False;False;False;False
2329218-126;8;1;6;0;0;0;0;2;True;False;False;False
2329218-133;8;1;0;6;0;0;0;2;False;True;False;False
2329218-135;8;1;6;0;0;0;0;2;True;False;False;False
2329218-151;8;1;0;6;0;0;0;2;False;True;False;False
2329218-153;8;1;5;0;0;0;0;3;False;False;False;False
2329218-159;8;1;4;0;0;0;0;4;False;False;False;False
2329218-162;8;2;4;1;0;0;0;3;False;False;True;False
2329218-165;8;1;4;0;0;0;0;4;False;False;False;False
2329218-168;8;1;4;0;0;0;0;4;False;False;False;False
2329218-177;8;1;0;5;0;0;0;3;False;False;False;False
2329218-182;8;1;5;0;0;0;0;3;False;False;False;False
2329218-192;8;1;4;0;0;0;0;4;False;False;False;False
2329218-195;8;1;5;0;0;0;0;3;False;False;False;False
2329218-207;8;1;2;0;0;0;0;6;False;False;False;False
2329218-58;7;1;0;2;0;0;0;5;False;False;False;False
2329218-70;7;1;0;5;0;0;0;2;False;False;False;False
2329218-80;8;1;5;0;0;0;0;3;False;False;False;False
2329218-92;7;1;3;0;0;0;0;4;False;False;False;False
2329218-98;6;1;3;0;0;0;0;3;False;False;False;False
2329218-99;8;1;3;0;0;0;0;5;False;False;False;False
2330227-38;8;1;0;6;0;0;0;2;False;True;False;False
2330227-41;8;1;6;0;0;0;0;2;True;False;False;False
2330227-45;8;1;6;0;0;0;0;2;True;False;False;False
2330227-51;8;1;6;0;0;0;0;2;True;False;False;False
2331282-8;7;1;1;0;0;0;0;6;False;False;False;False
2331427-40;8;1;6;0;0;0;0;2;True;False;False;False
2331427-45;8;2;2;4;0;0;0;2;False;False;True;False
2331627-7;8;1;0;6;0;0;0;2;False;True;False;False
2331627-9;8;1;6;0;0;0;0;2;True;False;False;False
2331629-6;8;1;6;0;0;0;0;2;True;False;False;False
2333803-50;8;1;0;6;0;0;0;2;False;True;False;False
2333929-40;7;1;1;0;0;0;0;6;False;False;False;False
2334043-27;8;1;0;5;0;0;0;3;False;False;False;False
2334043-40;8;1;4;0;0;0;0;4;False;False;False;False
2334043-43;8;1;0;6;0;0;0;2;False;True;False;False
2334043-45;8;1;6;0;0;0;0;2;True;False;False;False
2334043-50;8;1;0;6;0;0;0;2;False;True;False;False
2334043-53;8;1;6;0;0;0;0;2;True;False;False;False
2334096-29;3;1;1;0;0;0;0;2;False;False;False;False
2334680-39;6;1;0;3;0;0;0;3;False;False;False;False
2334680-46;6;1;3;0;0;0;0;3;False;False;False;False
2334928-46;6;2;1;4;0;0;0;1;False;False;True;False
2335844-30;8;2;2;1;0;0;0;5;False;False;True;False
2336393-56;7;1;1;0;0;0;0;6;False;False;False;False
2336393-59;7;1;1;0;0;0;0;6;False;False;False;False
2336393-61;7;1;0;1;0;0;0;6;False;False;False;False
2336393-64;7;1;1;0;0;0;0;6;False;False;False;False
2336393-67;7;1;1;0;0;0;0;6;False;False;False;False
2336484-50;8;2;3;1;0;0;0;4;False;False;True;False
2336484-53;8;2;2;3;0;0;0;3;False;False;True;False
2336484-56;8;1;5;0;0;0;0;3;False;False;False;False
2336505-47;6;1;0;2;0;0;0;4;False;False;False;False
2336505-54;6;1;1;0;0;0;0;5;False;False;False;False
2336698-8;8;1;6;0;0;0;0;2;True;False;False;False
2336833-9;7;1;1;0;0;0;0;6;False;False;False;False
2337246-43;7;1;1;0;0;0;0;6;False;False;False;False
2338971-8;8;1;4;0;0;0;0;4;False;False;False;False
2339647-41;5;3;1;2;0;1;0;1;False;False;True;False
2340532-29;8;1;0;4;0;0;0;4;False;False;False;False
2341582-8;8;2;5;1;0;0;0;2;False;False;True;False
2341956-8;8;1;6;0;0;0;0;2;True;False;False;False
2342213-7;8;1;6;0;0;0;0;2;True;False;False;False
2344909-65;7;1;1;0;0;0;0;6;False;False;False;False
2344938-48;7;1;0;1;0;0;0;6;False;False;False;False
2344938-60;7;1;0;1;0;0;0;6;False;False;False;False
2344938-71;7;1;0;1;0;0;0;6;False;False;False;False
2345140-8;7;1;1;0;0;0;0;6;False;False;False;False
2345281-63;7;1;0;1;0;0;0;6;False;False;False;False
2345368-50;7;2;1;1;0;0;0;5;False;False;True;False
2345368-56;7;2;2;1;0;0;0;4;False;False;True;False
2345368-78;7;1;0;1;0;0;0;6;False;False;False;False
2345378-38;7;1;3;0;0;0;0;4;False;False;False;False
2345468-38;7;1;3;0;0;0;0;4;False;False;False;False
2345493-31;7;1;1;0;0;0;0;6;False;False;False;False
2345493-35;7;1;0;1;0;0;0;6;False;False;False;False
2345493-38;7;1;0;1;0;0;0;6;False;False;False;False
2345493-41;7;1;0;1;0;0;0;6;False;False;False;False
2345493-44;7;1;0;1;0;0;0;6;False;False;False;False
2345493-47;7;1;0;1;0;0;0;6;False;False;False;False
2345493-50;7;1;1;0;0;0;0;6;False;False;False;False
2348298-27;6;2;1;1;0;0;0;4;False;False;True;False
2348298-56;7;2;0;2;0;1;0;4;False;False;False;False
2349447-30;7;2;4;0;0;1;0;2;False;False;False;False
2349493-100;7;1;0;1;0;0;0;6;False;False;False;False
2349493-103;7;1;1;0;0;0;0;6;False;False;False;False
2349493-118;7;1;0;1;0;0;0;6;False;False;False;False
2349493-37;7;3;1;3;0;1;0;2;False;False;True;False
2349493-47;6;1;0;4;0;0;0;2;False;False;False;False
2349493-51;6;1;4;0;0;0;0;2;False;False;False;False
2349493-69;7;1;0;1;0;0;0;6;False;False;False;False
2349493-73;7;1;1;0;0;0;0;6;False;False;False;False
2349493-80;7;1;0;1;0;0;0;6;False;False;False;False
2349493-82;7;1;1;0;0;0;0;6;False;False;False;False
2349493-86;7;1;1;0;0;0;0;6;False;False;False;False
2349493-89;7;1;1;0;0;0;0;6;False;False;False;False
2349493-92;7;1;1;0;0;0;0;6;False;False;False;False
2349493-95;7;1;1;0;0;0;0;6;False;False;False;False
2349647-27;1;1;1;0;0;0;0;0;False;False;False;False
2349947-42;7;1;1;0;0;0;0;6;False;False;False;False
2350568-29;7;2;1;5;0;0;0;1;False;False;True;False
2350568-33;6;1;0;3;0;0;0;3;False;False;False;False
2350568-47;6;1;0;2;0;0;0;4;False;False;False;False
2350568-53;6;1;2;0;0;0;0;4;False;False;False;False
2350586-63;7;1;1;0;0;0;0;6;False;False;False;False
2350706-6;7;1;1;0;0;0;0;6;False;False;False;False
2350921-33;4;1;0;1;0;0;0;3;False;False;False;False
2351179-51;7;1;0;0;0;1;0;6;False;False;False;False
2351332-7;7;1;1;0;0;0;0;6;False;False;False;False
2351506-34;6;1;0;5;0;0;0;1;False;False;False;False
2351858-41;6;1;0;1;0;0;0;5;False;False;False;False
2351990-37;7;1;0;0;0;1;0;6;False;False;False;False
2352341-33;6;2;1;3;0;0;0;2;False;False;True;False
2352341-44;6;2;1;2;0;0;0;3;False;False;True;False
2352341-58;5;2;1;4;0;0;0;0;False;False;True;False
2352341-61;5;1;5;0;0;0;0;0;False;False;False;False
2352476-62;7;1;6;0;0;0;0;1;True;False;False;False
2352500-11;7;2;1;2;0;0;0;4;False;False;True;False
2354502-8;7;1;1;0;0;0;0;6;False;False;False;False
2354899-8;7;1;2;0;0;0;0;5;False;False;False;False
2355135-39;7;1;0;1;0;0;0;6;False;False;False;False
2355135-49;7;1;1;0;0;0;0;6;False;False;False;False
2355363-12;5;2;1;2;0;0;0;2;False;False;True;False
2355627-8;7;1;1;0;0;0;0;6;False;False;False;False
2355765-31;7;2;0;3;0;1;0;3;False;False;False;False
2356599-40;5;1;1;0;0;0;0;4;False;False;False;False
2357053-105;7;1;0;1;0;0;0;6;False;False;False;False
2357053-108;7;1;0;0;0;1;0;6;False;False;False;False
2357053-110;7;1;0;1;0;0;0;6;False;False;False;False
2357053-30;7;1;1;0;0;0;0;6;False;False;False;False
2357053-38;7;1;0;1;0;0;0;6;False;False;False;False
2357053-47;7;1;0;0;0;1;0;6;False;False;False;False
2357053-50;7;1;1;0;0;0;0;6;False;False;False;False
2357053-53;7;1;1;0;0;0;0;6;False;False;False;False
2357053-59;7;1;0;1;0;0;0;6;False;False;False;False
2357053-62;7;1;0;1;0;0;0;6;False;False;False;False
2357053-65;7;1;0;1;0;0;0;6;False;False;False;False
2357053-70;7;1;1;0;0;0;0;6;False;False;False;False
2357055-29;7;1;1;0;0;0;0;6;False;False;False;False
2357625-5;6;1;0;4;0;0;0;2;False;False;False;False
2357871-9;7;1;1;0;0;0;0;6;False;False;False;False
2357898-11;7;1;1;0;0;0;0;6;False;False;False;False
2358915-39;7;1;0;0;1;0;0;6;False;False;False;False
2358915-53;7;1;0;0;1;0;0;6;False;False;False;False
2358915-67;7;1;0;0;1;0;0;6;False;False;False;False
2358922-21;7;1;1;0;0;0;0;6;False;False;False;False
2359135-28;7;1;1;0;0;0;0;6;False;False;False;False
2359135-39;7;1;1;0;0;0;0;6;False;False;False;False
2359287-7;7;1;0;1;0;0;0;6;False;False;False;False
2360457-42;7;0;0;0;0;0;0;7;False;False;False;False
2360457-45;7;0;0;0;0;0;0;7;False;False;False;False
2360503-27;7;1;0;0;1;0;0;6;False;False;False;False
2360503-35;7;1;0;0;1;0;0;6;False;False;False;False
2360503-45;7;1;0;0;1;0;0;6;False;False;False;False
2360503-74;7;1;1;0;0;0;0;6;False;False;False;False
2360537-70;5;2;1;2;0;0;0;2;False;False;True;False
2362096-45;6;2;2;2;0;0;0;2;False;False;True;False
2362096-56;6;2;0;3;1;0;0;2;False;False;False;False
2362096-62;6;2;1;2;0;0;0;3;False;False;True;False
2362096-67;7;2;2;1;0;0;0;4;False;False;True;False
2362137-8;7;1;0;1;0;0;0;6;False;False;False;False
2362292-8;7;1;0;1;0;0;0;6;False;False;False;False
2362947-9;7;1;0;1;0;0;0;6;False;False;False;False
2363415-6;4;1;3;0;0;0;0;1;False;False;False;False
2363417-4;4;1;0;3;0;0;0;1;False;False;False;False
2363417-7;4;1;3;0;0;0;0;1;False;False;False;False
2366681-2;5;2;2;2;0;0;0;1;False;False;True;False
2366681-3;5;2;1;3;0;0;0;1;False;False;True;False
2366682-2;5;2;2;2;0;0;0;1;False;False;True;False
2366682-5;5;2;2;2;0;0;0;1;False;False;True;False
2367064-66;7;1;1;0;0;0;0;6;False;False;False;False
2367064-82;7;1;0;1;0;0;0;6;False;False;False;False
2367548-7;7;1;1;0;0;0;0;6;False;False;False;False
2367600-30;7;1;0;0;1;0;0;6;False;False;False;False
2367600-35;7;1;0;0;1;0;0;6;False;False;False;False
2367600-45;7;1;0;0;1;0;0;6;False;False;False;False
2367600-47;7;1;0;0;1;0;0;6;False;False;False;False
2367600-49;7;1;0;0;1;0;0;6;False;False;False;False
2369594-8;7;1;1;0;0;0;0;6;False;False;False;False
2372071-26;7;1;0;1;0;0;0;6;False;False;False;False
2372071-41;7;1;0;0;0;1;0;6;False;False;False;False
2372071-44;7;1;0;1;0;0;0;6;False;False;False;False
2372099-6;7;1;0;1;0;0;0;6;False;False;False;False
2372983-7;7;1;0;1;0;0;0;6;False;False;False;False
2373369-5;2;1;2;0;0;0;0;0;False;False;False;False
2374400-101;7;1;1;0;0;0;0;6;False;False;False;False
2374400-106;7;1;1;0;0;0;0;6;False;False;False;False
2374400-110;7;1;0;1;0;0;0;6;False;False;False;False
2374400-121;7;1;1;0;0;0;0;6;False;False;False;False
2374400-46;7;1;0;0;0;1;0;6;False;False;False;False
2374400-53;7;1;0;1;0;0;0;6;False;False;False;False
2374515-24;1;0;0;0;0;0;0;1;False;False;False;False
2374982-4;5;2;2;2;0;0;0;1;False;False;True;False
2374982-7;5;2;2;2;0;0;0;1;False;False;True;False
2375497-8;7;1;1;0;0;0;0;6;False;False;False;False
2375501-8;7;1;1;0;0;0;0;6;False;False;False;False
2375543-9;7;1;0;1;0;0;0;6;False;False;False;False
2375630-8;7;1;0;1;0;0;0;6;False;False;False;False
2376169-40;7;1;0;1;0;0;0;6;False;False;False;False
2377273-8;7;1;1;0;0;0;0;6;False;False;False;False
2377516-12;7;1;1;0;0;0;0;6;False;False;False;False
2377518-12;7;1;1;0;0;0;0;6;False;False;False;False
2377566-12;7;1;0;1;0;0;0;6;False;False;False;False
2377675-8;7;1;1;0;0;0;0;6;False;False;False;False
2379378-9;7;1;0;1;0;0;0;6;False;False;False;False
2379582-7;7;1;1;0;0;0;0;6;False;False;False;False
2380451-7;7;1;1;0;0;0;0;6;False;False;False;False
2380935-9;7;1;0;1;0;0;0;6;False;False;False;False
2381043-35;7;1;1;0;0;0;0;6;False;False;False;False
2381043-45;7;1;1;0;0;0;0;6;False;False;False;False
2381043-60;7;1;1;0;0;0;0;6;False;False;False;False
2381043-63;7;1;0;1;0;0;0;6;False;False;False;False
2381043-66;7;1;0;0;1;0;0;6;False;False;False;False
2381044-4;5;2;2;2;0;0;0;1;False;False;True;False
2382257-49;7;1;1;0;0;0;0;6;False;False;False;False
2382599-8;7;1;1;0;0;0;0;6;False;False;False;False
2383287-23;7;1;1;0;0;0;0;6;False;False;False;False
2383287-30;7;1;1;0;0;0;0;6;False;False;False;False
2383287-41;7;1;1;0;0;0;0;6;False;False;False;False
2383287-43;7;1;0;1;0;0;0;6;False;False;False;False
2383287-47;7;1;1;0;0;0;0;6;False;False;False;False
2383287-50;7;1;1;0;0;0;0;6;False;False;False;False
2383287-53;7;1;1;0;0;0;0;6;False;False;False;False
2383287-61;7;1;1;0;0;0;0;6;False;False;False;False
2383411-50;5;1;0;1;0;0;0;4;False;False;False;False
2383411-59;5;1;0;2;0;0;0;3;False;False;False;False
2383411-63;6;1;1;0;0;0;0;5;False;False;False;False
2384692-21;7;1;0;0;1;0;0;6;False;False;False;False
2384692-27;7;1;0;0;1;0;0;6;False;False;False;False
2384692-31;7;1;0;0;1;0;0;6;False;False;False;False
2384692-33;7;1;0;0;1;0;0;6;False;False;False;False
2384692-35;7;1;0;0;1;0;0;6;False;False;False;False
2384692-38;7;1;0;0;1;0;0;6;False;False;False;False
2384692-43;7;1;0;0;1;0;0;6;False;False;False;False
2384692-45;7;1;0;0;1;0;0;6;False;False;False;False
2384692-49;7;1;0;0;1;0;0;6;False;False;False;False
2384733-25;5;1;3;0;0;0;0;2;False;False;False;False
2387035-44;7;1;0;0;1;0;0;6;False;False;False;False
2387035-55;7;1;0;0;1;0;0;6;False;False;False;False
2387266-8;7;1;1;0;0;0;0;6;False;False;False;False
2387579-19;7;1;0;0;1;0;0;6;False;False;False;False
2387579-27;7;1;0;0;1;0;0;6;False;False;False;False
2387579-35;7;1;0;0;1;0;0;6;False;False;False;False
2387579-37;7;1;0;0;1;0;0;6;False;False;False;False
2387579-40;7;1;0;0;1;0;0;6;False;False;False;False
2387579-43;7;1;0;0;1;0;0;6;False;False;False;False
2387579-46;7;1;0;0;1;0;0;6;False;False;False;False
2387579-49;7;1;0;0;1;0;0;6;False;False;False;False
2388029-86;7;1;1;0;0;0;0;6;False;False;False;False
2388029-88;7;1;1;0;0;0;0;6;False;False;False;False
2388029-94;7;1;1;0;0;0;0;6;False;False;False;False
2388491-7;7;1;1;0;0;0;0;6;False;False;False;False
2388837-35;7;1;1;0;0;0;0;6;False;False;False;False
2390639-8;7;1;1;0;0;0;0;6;False;False;False;False
2391567-50;6;1;3;0;0;0;0;3;False;False;False;False
2391935-43;7;1;1;0;0;0;0;6;False;False;False;False
2394478-15;7;1;1;0;0;0;0;6;False;False;False;False
2395883-53;7;1;1;0;0;0;0;6;False;False;False;False
2397890-54;7;0;0;0;0;0;0;7;False;False;False;False
2397890-55;7;0;0;0;0;0;0;7;False;False;False;False
2397925-16;7;1;1;0;0;0;0;6;False;False;False;False
2398741-64;7;1;0;0;0;1;0;6;False;False;False;False
2399396-7;7;1;1;0;0;0;0;6;False;False;False;False
2399598-108;7;1;0;1;0;0;0;6;False;False;False;False
2399598-112;7;1;1;0;0;0;0;6;False;False;False;False
2399598-70;7;1;0;1;0;0;0;6;False;False;False;False
2400068-20;7;1;1;0;0;0;0;6;False;False;False;False
2400068-23;7;1;1;0;0;0;0;6;False;False;False;False
2400115-8;7;1;0;0;0;1;0;6;False;False;False;False
2400118-7;7;1;1;0;0;0;0;6;False;False;False;False
2400758-37;7;1;1;0;0;0;0;6;False;False;False;False
2400758-62;7;1;0;1;0;0;0;6;False;False;False;False
2401881-9;7;1;1;0;0;0;0;6;False;False;False;False
2404958-8;7;1;0;1;0;0;0;6;False;False;False;False
2405312-8;7;1;1;0;0;0;0;6;False;False;False;False
2407521-8;7;1;0;0;0;1;0;6;False;False;False;False
2407960-8;7;1;1;0;0;0;0;6;False;False;False;False
2408105-8;7;1;0;1;0;0;0;6;False;False;False;False
2408682-8;7;1;1;0;0;0;0;6;False;False;False;False
2408709-73;7;1;0;0;1;0;0;6;False;False;False;False
2409076-34;7;1;0;0;0;1;0;6;False;False;False;False
2409114-8;7;1;1;0;0;0;0;6;False;False;False;False
2410466-47;7;1;0;0;1;0;0;6;False;False;False;False
2410466-50;7;1;0;0;1;0;0;6;False;False;False;False
2410488-40;5;3;1;3;0;1;0;0;False;False;True;False
2410488-45;6;1;3;0;0;0;0;3;False;False;False;False
2410517-10;7;1;1;0;0;0;0;6;False;False;False;False
2410601-41;7;0;0;0;0;0;0;7;False;False;False;False
2410601-46;7;0;0;0;0;0;0;7;False;False;False;False
2410669-8;7;1;1;0;0;0;0;6;False;False;False;False
2411730-8;7;1;0;1;0;0;0;6;False;False;False;False
2412712-8;7;1;1;0;0;0;0;6;False;False;False;False
2413230-8;7;1;1;0;0;0;0;6;False;False;False;False
2414600-8;7;1;0;1;0;0;0;6;False;False;False;False
2416729-28;7;1;1;0;0;0;0;6;False;False;False;False
2416733-28;7;1;0;1;0;0;0;6;False;False;False;False
2416733-37;7;1;0;1;0;0;0;6;False;False;False;False
2416733-42;7;1;0;1;0;0;0;6;False;False;False;False
2416733-46;7;1;1;0;0;0;0;6;False;False;False;False
2416756-23;3;1;3;0;0;0;0;0;False;False;False;False
2416790-24;7;1;0;1;0;0;0;6;False;False;False;False
2416804-43;7;1;0;1;0;0;0;6;False;False;False;False
2416804-48;7;1;0;1;0;0;0;6;False;False;False;False
2416804-51;7;1;0;1;0;0;0;6;False;False;False;False
2416826-49;7;1;1;0;0;0;0;6;False;False;False;False
2417025-29;7;1;1;0;0;0;0;6;False;False;False;False
2417025-45;7;1;1;0;0;0;0;6;False;False;False;False
2417025-50;7;1;1;0;0;0;0;6;False;False;False;False
2417025-55;7;1;1;0;0;0;0;6;False;False;False;False
2418020-7;7;1;0;0;1;0;0;6;False;False;False;False
2418084-8;7;1;0;1;0;0;0;6;False;False;False;False
2418740-23;5;3;1;2;0;1;0;1;False;False;True;False
2418740-38;6;1;0;3;0;0;0;3;False;False;False;False
2418740-43;5;1;3;0;0;0;0;2;False;False;False;False
2419197-28;7;1;1;0;0;0;0;6;False;False;False;False
2419197-39;7;1;1;0;0;0;0;6;False;False;False;False
2419197-54;7;1;1;0;0;0;0;6;False;False;False;False
2419525-7;7;1;1;0;0;0;0;6;False;False;False;False
2420014-8;7;1;0;1;0;0;0;6;False;False;False;False
2420577-7;7;1;1;0;0;0;0;6;False;False;False;False
2420733-7;7;1;1;0;0;0;0;6;False;False;False;False
2421056-8;7;1;0;1;0;0;0;6;False;False;False;False
2421570-4;5;2;2;1;0;0;0;2;False;False;True;False
2421859-9;7;1;0;1;0;0;0;6;False;False;False;False
2422095-37;7;1;1;0;0;0;0;6;False;False;False;False
2422697-129;7;1;1;0;0;0;0;6;False;False;False;False
2422697-66;7;1;0;1;0;0;0;6;False;False;False;False
2422697-69;7;1;0;1;0;0;0;6;False;False;False;False
2422697-75;7;1;0;1;0;0;0;6;False;False;False;False
2423268-31;7;3;2;1;0;2;0;2;False;False;True;False
2424382-23;3;2;2;1;0;0;0;0;False;False;True;False
2424952-9;7;1;0;1;0;0;0;6;False;False;False;False
2424953-8;7;1;0;1;0;0;0;6;False;False;False;False
2425883-50;7;1;1;0;0;0;0;6;False;False;False;False
2427395-8;7;1;0;1;0;0;0;6;False;False;False;False
2428236-27;6;2;0;2;0;1;0;3;False;False;False;False
2428236-36;6;1;0;3;0;0;0;3;False;False;False;False
2430143-125;7;0;0;0;0;0;0;7;False;False;False;False
2430143-137;7;1;1;0;0;0;0;6;False;False;False;False
2430143-140;7;1;0;1;0;0;0;6;False;False;False;False
2430143-142;7;1;0;0;1;0;0;6;False;False;False;False
2430143-144;7;1;0;1;0;0;0;6;False;False;False;False
2430143-45;7;1;1;0;0;0;0;6;False;False;False;False
2430143-57;7;1;1;0;0;0;0;6;False;False;False;False
2430143-72;7;1;0;1;0;0;0;6;False;False;False;False
2430143-76;7;1;1;0;0;0;0;6;False;False;False;False
2430143-98;7;1;1;0;0;0;0;6;False;False;False;False
2431123-8;7;1;0;1;0;0;0;6;False;False;False;False
2431153-7;7;1;1;0;0;0;0;6;False;False;False;False
2431748-8;7;1;1;0;0;0;0;6;False;False;False;False
2431821-7;7;1;0;1;0;0;0;6;False;False;False;False
2432975-44;7;1;0;1;0;0;0;6;False;False;False;False
2433327-49;7;1;1;0;0;0;0;6;False;False;False;False
2433327-54;7;1;1;0;0;0;0;6;False;False;False;False
2433327-57;7;1;1;0;0;0;0;6;False;False;False;False
2433327-60;7;1;1;0;0;0;0;6;False;False;False;False
2433327-66;7;1;0;1;0;0;0;6;False;False;False;False
2433398-9;7;1;1;0;0;0;0;6;False;False;False;False
2433690-7;7;1;1;0;0;0;0;6;False;False;False;False
2434244-8;7;1;0;1;0;0;0;6;False;False;False;False
2437435-7;1;1;0;1;0;0;0;0;False;False;False;False
2437920-3;6;1;0;4;0;0;0;2;False;False;False;False
2438459-31;7;1;1;0;0;0;0;6;False;False;False;False
2438459-55;7;1;0;1;0;0;0;6;False;False;False;False
2438459-63;7;0;0;0;0;0;0;7;False;False;False;False
2438459-66;7;1;0;1;0;0;0;6;False;False;False;False
2438459-69;7;1;1;0;0;0;0;6;False;False;False;False
2438467-41;7;0;0;0;0;0;0;7;False;False;False;False
2438467-47;7;0;0;0;0;0;0;7;False;False;False;False
2439779-42;7;1;1;0;0;0;0;6;False;False;False;False
2439779-46;7;1;1;0;0;0;0;6;False;False;False;False
2439779-55;7;1;0;1;0;0;0;6;False;False;False;False
2440036-3;5;1;5;0;0;0;0;0;False;False;False;False
2441271-7;7;1;0;1;0;0;0;6;False;False;False;False
2441882-22;4;1;0;1;0;0;0;3;False;False;False;False
2442848-42;7;0;0;0;0;0;0;7;False;False;False;False
2442848-47;7;0;0;0;0;0;0;7;False;False;False;False
2442848-50;7;0;0;0;0;0;0;7;False;False;False;False
2444417-7;7;0;0;0;0;0;0;7;False;False;False;False
2447183-40;7;1;1;0;0;0;0;6;False;False;False;False
2447183-64;7;1;0;1;0;0;0;6;False;False;False;False
2447191-32;7;1;0;0;1;0;0;6;False;False;False;False
2447191-38;7;1;0;0;1;0;0;6;False;False;False;False
2447191-41;7;1;1;0;0;0;0;6;False;False;False;False
2447264-7;7;1;1;0;0;0;0;6;False;False;False;False
2447273-8;7;1;0;1;0;0;0;6;False;False;False;False
2447439-8;7;1;0;1;0;0;0;6;False;False;False;False
2447901-6;7;1;0;1;0;0;0;6;False;False;False;False
2448732-23;6;1;0;3;0;0;0;3;False;False;False;False
2448732-35;5;1;0;2;0;0;0;3;False;False;False;False
2448974-40;7;0;0;0;0;0;0;7;False;False;False;False
2448974-43;7;1;1;0;0;0;0;6;False;False;False;False
2448974-50;7;1;1;0;0;0;0;6;False;False;False;False
2448974-56;7;1;1;0;0;0;0;6;False;False;False;False
2450745-8;7;1;0;1;0;0;0;6;False;False;False;False
2451405-8;7;1;0;1;0;0;0;6;False;False;False;False
2452037-70;7;1;0;0;1;0;0;6;False;False;False;False
2452211-7;7;1;0;0;0;1;0;6;False;False;False;False
