outcome;cate_pp;pol_euclidean;pol_forte;pol_fraca
gov;-11.654307533988073;126.78794529743702;4.81298968357993;0.3020127594277212
gov;29.231942533676747;39.871443604736264;2.9884139520287616;0.2651799093155613
gov;-27.834770193024482;97.31008758586174;4.580257772994784;0.2545909070957047
gov;0.8665288192850735;117.01246948017184;4.797809337609697;0.2922744106565197
gov;19.73425104662132;31.253976817906004;3.031570577417947;0.1892259334761218
gov;-0.7282130227053432;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-6.570209457277473;97.31008758586174;4.580257772994784;0.2545909070957047
gov;18.146108648622157;31.925317493275852;4.222131201709505;0.2744271534117612
gov;10.732819784604096;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-3.1538484350969633;115.57954434545697;4.923085121176421;0.2950488358886874
gov;-15.061234130894045;92.9064226868247;4.1928201640977;0.2614866118999204
gov;1.2974745597141264;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-71.37091375617507;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-8.61687587221358;108.90337330845574;4.912383859260094;0.2937828510454301
gov;-55.09717736693487;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-4.842776741777632;92.9064226868247;4.1928201640977;0.2614866118999204
gov;1.530670897775131;43.898137385426345;3.4368982760242246;0.2053141963001402
gov;-1.4095086522911304;52.13688445881277;3.488373988402257;0.2857690620046695
gov;-1.4270134882262808;31.253976817906004;3.031570577417947;0.1892259334761218
gov;-0.941399278854016;80.4131966383154;4.4180256001733476;0.2505297128997232
gov;0.15697893163493046;78.21017431224871;3.9574170188371656;0.2115905976923778
gov;-755.6194105229214;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-3.0659013589486235;52.99630898998068;3.5582055187189026;0.2873934182910207
gov;-6.605096986704948;31.925317493275852;4.222131201709505;0.2744271534117612
gov;7.775343277941876;108.90337330845574;4.912383859260094;0.2937828510454301
gov;-0.18913202500519116;84.31872963523881;4.401679564335175;0.2560257348387607
gov;14.709086066825405;92.9064226868247;4.1928201640977;0.2614866118999204
